pathway,pval,padj,ES,NES,nMoreExtreme,size,leadingEdge
REACTOME_COMPLEMENT_CASCADE,0.000183621006243114,0.00395020349533158,0.718839723946403,2.80250717333589,0,57,C9|C8B|VTN|CFHR2|C4BPB|C8A|CRP|CLU|MBL2|CFI|CFHR5|CFB|C6|CD19|COLEC10|F2|SERPING1|C7|MASP1|C5|CR1|C1R|COLEC11|CFP|FCN2|CFH|CPB2|C2|CFHR1
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,0.000175469380593087,0.00395020349533158,0.612046425101525,2.72193694872789,0,118,ALB|PLG|APOA1|SERPINC1|KNG1|APOA2|AHSG|FGA|ITIH2|APOB|SERPIND1|SERPINA10|FGG|GPC3|SPARCL1|LTBP1|PROC|APOA5|IGFBP5|F2|SPP2|SCG2|ENAM|MSLN|PNPLA2|F5|VWA1|CHGB|AFP|IGFBP1|IGF1|IGFBP7|TNC|SERPINA1
REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE,0.000185873605947955,0.00395020349533158,0.710076518442606,2.5306540439173,0,37,SERPINC1|KNG1|FGB|FGA|SERPIND1|F9|FGG|GP1BA|PROC|F2|SERPING1|VWF|F13B|F5|F11|GP5|A2M|F13A1|F8
REACTOME_INTRINSIC_PATHWAY_OF_FIBRIN_CLOT_FORMATION,0.000190041809198024,0.00395020349533158,0.812258941161936,2.52087175999628,0,21,SERPINC1|KNG1|SERPIND1|F9|GP1BA|PROC|F2|SERPING1|VWF|F11|GP5|A2M|F8|F10
REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS,0.00017940437746681,0.00395020349533158,0.580783123547388,2.50392948134227,0,98,CYP2E1|ADH4|CYP2C8|CYP2C9|CYP4A11|ADH1A|CYP8B1|ADH6|CYP1A2|AADAC|ADH1C|CYP3A5|ALDH3A1|CYP2A6|AOC3|MAOA|AOC2|CYP4F2|ADH1B|NR1H4|ALDH2|CYB5R3|MAOB|CYP2A7|CMBL|FMO3|ALDH1A1|CYP4A22|FMO2|CYP4B1|CYP2C19|PTGIS|AOC1|ARNT|NCOA1|PAOX|PTGS1|CYP3A4|EPHX1
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2,0.000173580975525082,0.00395020349533158,0.549561598261092,2.4872659067326,0,131,ALB|APOH|PLG|APOA1|KNG1|FGB|HRG|AHSG|FGA|SERPINA4|FGG|SYTL4|ORM2|CLU|ITIH4|SERPING1|SPP2|VWF|ORM1|SELENOP|F5|ACTN2|ITIH3|SERPINA3|IGF1|SERPINF2|HGF|SELP|SERPINA1|PECAM1|VCL|MMRN1|PDGFB|CDC37L1|CLEC3B|A2M|F13A1|F8
REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM,0.000185494342422556,0.00395020349533158,0.678056458683768,2.48452816782246,0,42,ALB|AKR1C1|CYP8B1|AKR1C2|SLC10A1|SLCO1B3|AKR1D1|SLCO1B1|AKR1C4|ACOX2|OSBP|ABCB11|NR1H4|OSBPL2|SLC27A2|ABCC3|AKR1C3|STARD5|PTGIS|OSBPL7
REACTOME_PLASMA_LIPOPROTEIN_REMODELING,0.00018896447467876,0.00395020349533158,0.720113754667307,2.44183872266528,0,30,ALB|APOA1|APOA2|APOC3|APOB|ANGPTL3|CETP|LPA|APOA5|APOF
REACTOME_BIOLOGICAL_OXIDATIONS,0.000168435236651508,0.00395020349533158,0.4855353199668,2.32483384831167,0,200,CYP2E1|UGT2B15|ADH4|CYP2C8|CYP2C9|UGT2B4|UGT2B10|SULT2A1|CYP4A11|ADH1A|GSTA1|CYP8B1|ADH6|GLYATL1|ACSM2B|CYP1A2|ACSM2A|AADAC|ADH1C|GSTA2|CYP3A5|ALDH3A1|CYP2A6|AOC3|MAOA|MGST1|AOC2|CYP4F2|ADH1B|NR1H4|ACY3|ALDH2|UGP2|UGT3A1|GLYAT|CYB5R3|MAOB|CYP2A7|CMBL|UGT1A4|FMO3|ALDH1A1|GSTO2|NNMT|CYP4A22|ACSM5|FMO2|UGT2B17|CYP4B1|CYP2C19|UGT1A1|PTGIS|UGT1A9|AOC1|ARNT|NCOA1|PAOX|SULT1A2|PTGS1|GGT1|GGT5|CYP3A4|EPHX1|CNDP2
REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS,0.000185494342422556,0.00395020349533158,0.63285944170636,2.31891767869018,0,42,ALB|APOA1|AMBP|HPX|APOB|HP|HPR|SAA1|MASP1|COL4A2|COL4A1|SSC5D|COLEC11
REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY,0.000193162062970833,0.00395020349533158,0.791442313225867,2.27216343342377,0,16,APOA1|APOA2|APOC3|APOB|PRKACB|MTTP|A2M|ABCA1
REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING,0.000185494342422556,0.00395020349533158,0.621649530313565,2.26493571086141,0,41,IL21R|JAK1|STAT4|LCK|INPP5D|PTK2B|IL21|CSF2RB|IL2RG|JAK3|SOS2|STAT3|STAT5B|PTPN6|IL2RB|PIK3CD|STAT1|IL2RA|PIK3R1|IL3RA|GRB2|GAB2|SYK|IL2|IL15RA|CSF2|INPPL1
